KR_5138516254,"['3', '0', '0', '9025', '12', '41', 'Gangplank', '0', '1', '3753', '6499', '3753', '5742', '6', '0', '0', '0', 'False', 'False', 'False', 'False', 'False', 'True', '8347', '7208', 'TOP', '0', '0', '3078', '3123', '3158', '3044', '1083', '0', '3340', '13', '0', '1', 'JUNGLE', '0', '0', '1', '315', '4251', '1331', '1052', '0', '0', '0', '0', '0', '1', '0', ""{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8437, 'var1': 332, 'var2': 266, 'var3': 0}, {'perk': 8446, 'var1': 1315, 'var2': 0, 'var3': 0}, {'perk': 8473, 'var1': 462, 'var2': 0, 'var3': 0}, {'perk': 8453, 'var1': 288, 'var2': 5, 'var3': 0}], 'style': 8400}, {'description': 'subStyle', 'selections': [{'perk': 8345, 'var1': 3, 'var2': 0, 'var3': 0}, {'perk': 8352, 'var1': 121, 'var2': 629, 'var3': 362}], 'style': 8300}]}"", '72041', '5552', '8718', '4491', 'Y5_U4NBYr5dPCvmzWyAyFQg4qcQSfDZhjXKbo5z6rucXyGl4ZghVaMPZLue_IooDfE-UJg55c1taIw', '0', '', '', 'NONE', '0', '91', '9', '63', '4', '2', '12', '3', '4', 'IwmDVNR75PAzhf6otgvWxWWCVemXL35DhJDiwO2XH9lVEkM', '113', '도도쭌', 'False', '100', 'TOP', '5', '1212', '80742', '8338', '0', '12490', '2717', '0', '138', '194', '157', '1', '0', '4449', '1454', '2719', '1', '1', '0', '5', '1', '0', '4', 'True']","['11', '0', '0', '8839', '12', '64', 'LeeSin', '0', '5', '689', '13494', '689', '13635', '1', '1', '0', '1', 'False', 'False', 'False', 'False', 'False', 'True', '7942', '6400', 'JUNGLE', '0', '0', '2055', '6692', '3134', '3117', '1036', '1028', '3340', '16', '1', '3', 'JUNGLE', '0', '3', '1', '644', '20753', '1043', '3087', '110', '0', '0', '0', '0', '2', '0', ""{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8010, 'var1': 0, 'var2': 0, 'var3': 0}, {'perk': 9111, 'var1': 335, 'var2': 280, 'var3': 0}, {'perk': 9104, 'var1': 9, 'var2': 0, 'var3': 0}, {'perk': 8014, 'var1': 185, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8304, 'var1': 7, 'var2': 3, 'var3': 0}, {'perk': 8347, 'var1': 0, 'var2': 0, 'var3': 0}], 'style': 8300}]}"", '74509', '6911', '11097', '4490', 'SiIiN1DuJiUTttqws8C_VkII_X4n6y-7tc8aBf63eOBI41Dl2NrbmZQfhu9rG_G-JQhIYKlyh5dVdQ', '0', '', '', 'NONE', '0', '149', '116', '92', '6', '14', '11', '4', '4', '75YNOQj3YR95hZasqbf2hsGlsia5HF4Wb6u34-043YRM4ds', '60', '콘푸로스트백댄서', 'False', '100', 'JUNGLE', '10', '1212', '106090', '7989', '301', '14363', '6913', '0', '9', '380', '27', '1', '0', '10828', '34', '178', '0', '1', '0', '15', '2', '1', '8', 'True']","['4', '0', '6', '9076', '12', '1', 'Annie', '0', '11', '1707', '1749', '1707', '3547', '2', '9', '0', '0', 'False', 'False', 'False', 'False', 'False', 'True', '8955', '7375', 'MIDDLE', '0', '0', '1056', '6655', '3165', '0', '1001', '0', '3364', '21', '2', '11', 'MIDDLE', '0', '6', '1', '318', '44698', '9507', '3056', '0', '0', '0', '0', '0', '3', '0', ""{'statPerks': {'defense': 5001, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8112, 'var1': 606, 'var2': 0, 'var3': 0}, {'perk': 8126, 'var1': 474, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 30, 'var2': 0, 'var3': 0}, {'perk': 8105, 'var1': 13, 'var2': 5, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 8234, 'var1': 5712, 'var2': 0, 'var3': 0}, {'perk': 8237, 'var1': 211, 'var2': 0, 'var3': 0}], 'style': 8200}]}"", '6660', '542', '3746', '4896', 'zGp6MbMR4cjTkZ3w3TLRt2V6x0M1dT2Yt7IWNWC1GYucMoji5TMjD_PnbQCkg7rDnJ1-fgqZlfO0Cg', '0', '', '', 'SOLO', '0', '102', '36', '52', '8', '3', '14', '3', '4', 'tRz-Iyj2jnrdWasDHDGT5muxoLVdEJevgx7wSgr_0NiM6tI', '30', '앙또니', 'False', '100', 'MIDDLE', '20', '1212', '55420', '10962', '750', '6953', '418', '0', '95', '122', '44', '1', '0', '4061', '912', '150', '1', '1', '0', '21', '9', '5', '10', 'True']","['11', '0', '0', '8302', '11', '222', 'Jinx', '0', '5', '5211', '19834', '5211', '4015', '1', '1', '1', '0', 'False', 'True', 'False', 'True', 'False', 'True', '9448', '7825', 'BOTTOM', '0', '0', '1055', '3085', '0', '6672', '3006', '0', '3364', '15', '1', '4', 'BOTTOM', '1567', '4', '2', '675', '468', '188', '4524', '11', '0', '0', '0', '0', '4', '0', ""{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8010, 'var1': 15, 'var2': 0, 'var3': 0}, {'perk': 8009, 'var1': 1482, 'var2': 0, 'var3': 0}, {'perk': 9103, 'var1': 13, 'var2': 20, 'var3': 0}, {'perk': 8014, 'var1': 182, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8139, 'var1': 588, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 2227, 'var2': 5, 'var3': 0}], 'style': 8100}]}"", '99339', '8286', '5297', '982', 'enFIPGWEG8G8qMSTJvR-1NRS9bQqIxlHthzn_UB8F1dB0thZy42vv6lJxiUPp0sd4NQjMYZ0eycJDg', '0', '', '', 'CARRY', '0', '71', '39', '10', '4', '2', '4', '3', '7', 'gKPTP4gp79Py43wad4Ey5MnBSLIaWoGpR97eEJYmKfl1C4k', '202', '롤하러5옴', 'False', '100', 'BOTTOM', '6', '1212', '112751', '9415', '0', '9919', '4395', '585', '164', '30', '27', '2', '0', '12943', '940', '98', '3', '1', '0', '8', '1', '2', '1', 'True']","['11', '0', '2', '6001', '9', '50', 'Swain', '0', '6', '1340', '4649', '1340', '4512', '2', '1', '0', '0', 'True', 'False', 'True', 'False', 'False', 'True', '7343', '5500', 'UTILITY', '0', '0', '3157', '3853', '3802', '0', '2055', '3111', '3364', '15', '1', '4', 'BOTTOM', '0', '2', '1', '500', '18382', '6646', '4352', '4', '0', '0', '0', '0', '5', '0', ""{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8128, 'var1': 924, 'var2': 17, 'var3': 0}, {'perk': 8126, 'var1': 347, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 30, 'var2': 0, 'var3': 0}, {'perk': 8106, 'var1': 5, 'var2': 0, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 8313, 'var1': 0, 'var2': 0, 'var3': 0}, {'perk': 8347, 'var1': 0, 'var2': 0, 'var3': 0}], 'style': 8300}]}"", '6055', '971', '3929', '507', 'cSgewZljDwawNC8DpWB0HdhcYon6UXUX_uatdIfn_W2Zl8H-ndLHMUbOuWCdthQmDQUBgxn7wNnN6Q', '0', '', '', 'SUPPORT', '0', '35', '24', '35', '5', '3', '14', '2', '4', 'HkDJNH5Lgao_is6ek_R5b4S35ov4vehU9pOhVT6T7G6tmQ', '208', 'HitachiAMS', 'False', '100', 'UTILITY', '25', '1212', '26667', '8220', '0', '8918', '2454', '0', '4', '124', '35', '1', '0', '2229', '602', '636', '0', '1', '0', '26', '2', '2', '11', 'True']","['1', '0', '2', '10821', '13', '86', 'Garen', '0', '1', '2641', '6072', '2641', '12882', '3', '0', '0', '0', 'False', 'False', 'False', 'False', 'False', 'True', '7904', '7800', 'TOP', '0', '0', '3742', '3006', '6631', '0', '0', '0', '3364', '17', '2', '5', 'TOP', '0', '2', '1', '577', '0', '0', '3325', '4', '0', '0', '0', '0', '6', '0', ""{'statPerks': {'defense': 5002, 'flex': 5002, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8010, 'var1': 265, 'var2': 0, 'var3': 0}, {'perk': 9111, 'var1': 259, 'var2': 120, 'var3': 0}, {'perk': 9105, 'var1': 17, 'var2': 10, 'var3': 0}, {'perk': 8299, 'var1': 138, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8275, 'var1': 7, 'var2': 0, 'var3': 0}, {'perk': 8234, 'var1': 6847, 'var2': 0, 'var3': 0}], 'style': 8200}]}"", '76379', '7283', '10274', '4652', 'gSCUtnvesD3ETB7L1TlT59ceZymI_LcVT0iekAcAc1mSJPX_QcgrunDx7RI3TYN3_lWFkXeKrGaFfA', '0', '', '', 'SOLO', '0', '64', '11', '44', '4', '3', '6', '4', '14', 'PeeqoIdG6H2e909hBlBNLpg4_b26i5ajWoDbnWe_CPcYSa0', '109', '초딩고아참교육', 'False', '200', 'TOP', '22', '1212', '87084', '9734', '0', '15084', '472', '0', '142', '137', '92', '1', '0', '10704', '2451', '1485', '1', '5', '0', '5', '0', '1', '2', 'False']","['3', '0', '0', '6316', '10', '19', 'Warwick', '0', '2', '0', '8936', '0', '14200', '6', '1', '0', '1', 'False', 'False', 'False', 'False', 'False', 'True', '6642', '6175', 'JUNGLE', '0', '0', '0', '6632', '3077', '3047', '0', '0', '3364', '14', '1', '3', 'JUNGLE', '0', '2', '1', '326', '24067', '2690', '7729', '83', '0', '0', '0', '0', '7', '0', ""{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8005, 'var1': 515, 'var2': 355, 'var3': 160}, {'perk': 9111, 'var1': 268, 'var2': 120, 'var3': 0}, {'perk': 9104, 'var1': 11, 'var2': 40, 'var3': 0}, {'perk': 8299, 'var1': 249, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8139, 'var1': 333, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 1931, 'var2': 5, 'var3': 0}], 'style': 8100}]}"", '39089', '2204', '13278', '987', 'wsA8RTVW_CUHfRNhG9WanRKSoPEYx2SCvxzwjImD1iJILaRZKKmur1aYYqBShpuwcwFJ49HF4Zh6IQ', '0', '', '', 'NONE', '0', '60', '9', '21', '4', '3', '4', '5', '11', 'BLbub1h3wJ9jkoDXxkPYgCuB70o-l8B363_6rz8v5rMMsw', '150', 'CA전술전략가', 'False', '200', 'JUNGLE', '15', '1212', '69301', '5288', '0', '22218', '10758', '0', '14', '197', '131', '1', '0', '6144', '394', '1210', '0', '5', '0', '16', '1', '4', '4', 'False']","['2', '0', '0', '9524', '12', '4', 'TwistedFate', '0', '5', '980', '3855', '980', '5047', '6', '3', '0', '0', 'False', 'False', 'False', 'False', 'False', 'True', '8720', '8450', 'MIDDLE', '0', '0', '3102', '6656', '2033', '2015', '0', '3158', '3364', '20', '1', '4', 'MIDDLE', '0', '2', '1', '377', '71506', '6226', '3528', '4', '0', '0', '0', '0', '8', '0', ""{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8112, 'var1': 479, 'var2': 0, 'var3': 0}, {'perk': 8139, 'var1': 511, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 12, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 996, 'var2': 5, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 8316, 'var1': 3233, 'var2': 0, 'var3': 0}, {'perk': 8352, 'var1': 89, 'var2': 451, 'var3': 337}], 'style': 8300}]}"", '10208', '1162', '7513', '4834', 'f6LD9T12-cwffk_SwG3N0mu9dpGBikYcUYb2sojC5D68yxuhl64ii-crKnk6AnA1rWl5_tjH2ZFh-A', '0', '', '', 'SOLO', '0', '63', '107', '0', '5', '4', '14', '3', '4', 'cyxjYD2po5GHydLycejb_OGbC8CXHdhNSA3dQsQ9PyvK7OI', '143', 'EllBll', 'False', '200', 'MIDDLE', '13', '1212', '83093', '8094', '0', '11742', '1731', '0', '145', '132', '118', '1', '0', '1378', '706', '700', '0', '5', '0', '13', '5', '2', '5', 'False']","['2', '0', '0', '5579', '9', '81', 'Ezreal', '0', '5', '0', '961', '0', '2447', '4', '0', '0', '0', 'False', 'False', 'False', 'False', 'False', 'True', '4496', '4100', 'BOTTOM', '0', '0', '3042', '3158', '0', '0', '0', '0', '3340', '14', '0', '0', 'BOTTOM', '0', '0', '0', '456', '5896', '1658', '2699', '0', '0', '0', '0', '0', '9', '0', ""{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8010, 'var1': 0, 'var2': 0, 'var3': 0}, {'perk': 8009, 'var1': 557, 'var2': 0, 'var3': 0}, {'perk': 9103, 'var1': 0, 'var2': 0, 'var3': 0}, {'perk': 8017, 'var1': 238, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8345, 'var1': 3, 'var2': 0, 'var3': 0}, {'perk': 8347, 'var1': 0, 'var2': 0, 'var3': 0}], 'style': 8300}]}"", '31443', '2030', '3858', '4491', '-1emTqbG42UQ9sa__JOIKyoXRNn2E2iy8C0n7HxlDYmPsnpwfIEisj0VULqC-pD75MVZkKJc-8eNpA', '0', '', '', 'CARRY', '0', '127', '12', '14', '7', '4', '7', '3', '4', 'yP-Lm5eGfIAwWM41dp_D5Y4ZchKF0QyB-T8HpGu4UQDcfwU', '76', '하앍카림', 'False', '200', 'BOTTOM', '0', '1212', '38819', '3689', '0', '6944', '920', '409', '83', '0', '59', '3', '0', '1480', '0', '386', '0', '5', '0', '2', '0', '0', '3', 'False']","['3', '0', '0', '5223', '9', '99', 'Lux', '0', '5', '0', '0', '0', '4722', '5', '2', '0', '0', 'False', 'False', 'False', 'False', 'False', 'True', '4806', '4725', 'UTILITY', '0', '0', '3851', '1001', '6655', '1082', '2055', '0', '3364', '16', '0', '0', 'BOTTOM', '0', '0', '0', '514', '21332', '4475', '3622', '4', '0', '0', '0', '0', '10', '0', ""{'statPerks': {'defense': 5003, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8229, 'var1': 649, 'var2': 0, 'var3': 0}, {'perk': 8226, 'var1': 250, 'var2': 120, 'var3': 0}, {'perk': 8210, 'var1': 0, 'var2': 0, 'var3': 0}, {'perk': 8237, 'var1': 243, 'var2': 0, 'var3': 0}], 'style': 8200}, {'description': 'subStyle', 'selections': [{'perk': 8009, 'var1': 405, 'var2': 0, 'var3': 0}, {'perk': 8014, 'var1': 37, 'var2': 0, 'var3': 0}], 'style': 8000}]}"", '4137', '613', '4583', '1427', '0db8m_VnVZ5S9-e2MKUP3RL090ITpFDwtQjkXCoByX-3xGglBudJCWkrWrr2xFY-rvncqeUka2TeJw', '0', '', '', 'SUPPORT', '0', '28', '18', '73', '4', '1', '14', '1', '4', '2ElvWhF4tsOcxrJ841Zs4bst1Hx8egXzkrwL0cURgYZdjQ', '215', '고츄장떡', 'False', '200', 'UTILITY', '21', '1212', '25699', '5318', '750', '8365', '0', '0', '32', '167', '87', '0', '0', '230', '230', '159', '0', '5', '0', '32', '4', '4', '15', 'False']"
